t	Dynamometr	EMG
4.74	27.989	0.218811
4.745	27.9715	-0.568848
4.75	27.9715	-0.707092
4.755	27.9715	-0.119019
4.76	27.9541	0.813904
4.765	27.9192	0.116882
4.77	27.8843	-0.193176
4.775	27.8669	-0.332642
4.78	27.8495	0.706482
4.785	27.8495	-0.311279
4.79	27.832	0.828857
4.795	27.832	-1.16211
4.8	27.8146	1.64337
4.805	27.8146	0.258484
4.81	27.7972	-0.98114
4.815	27.7972	0.157471
4.82	27.7972	0.299988
4.825	27.7797	0.418396
4.83	27.7623	-0.422363
4.835	27.7274	0.557556
4.84	27.6925	-0.424194
4.845	27.6576	-1.55396
4.85	27.6228	-1.35071
4.855	27.5705	0.839539
4.86	27.5356	1.21338
4.865	27.5007	-0.361938
4.87	27.4833	-1.73706
4.875	27.5007	0.460815
4.88	27.5007	0.20874
4.885	27.5181	-1.28815
4.89	27.5356	1.98486
4.895	27.5356	0.22583
4.9	27.5181	-0.803223
4.905	27.5007	-1.17157
4.91	27.5007	-0.713196
4.915	27.5007	0.377808
4.92	27.5007	0.951538
4.925	27.5007	0.0671387
4.93	27.5181	-1.05865
4.935	27.5181	-0.525818
4.94	27.5181	0.0570679
4.945	27.5007	-0.0506592
4.95	27.4833	-1.92719
4.955	27.4658	0.570984
4.96	27.4309	0.223999
4.965	27.4309	-0.461426
4.97	27.4135	-0.662842
4.975	27.4309	-0.0494385
4.98	27.4484	0.190125
4.985	27.4484	-0.30304
4.99	27.4484	0.901794
4.995	27.4484	0.720215
5	27.4484	1.28815
5.005	27.4484	-1.1026
5.01	27.4484	-0.545349
5.015	27.4309	1.1615
5.02	27.4484	0.197754
5.025	27.4833	-2.56622
5.03	27.5007	0.0134277
5.035	27.4833	1.88049
5.04	27.4658	-0.437622
5.045	27.4658	-1.55212
5.05	27.4484	1.55426
5.055	27.4484	1.47705
5.06	27.4658	0.630188
5.065	27.4833	0.0253296
5.07	27.5007	-0.282593
5.075	27.5007	-0.844727
5.08	27.4833	-0.674744
5.085	27.4658	0.438843
5.09	27.4484	0.304871
5.095	27.4309	0.24292
5.1	27.4309	0.0537109
5.105	27.4135	-0.0674438
5.11	27.3961	0.19989
5.115	27.3786	-0.3302
5.12	27.3612	-0.514526
5.125	27.3612	0.0308228
5.13	27.3438	-0.37384
5.135	27.3438	1.04919
5.14	27.3263	-0.0744629
5.145	27.3263	0.4953
5.15	27.3263	0.409241
5.155	27.3089	0.153198
5.16	27.2914	-0.435486
5.165	27.2566	0.742798
5.17	27.2217	-0.339661
5.175	27.1868	-0.194397
5.18	27.1519	-1.16913
5.185	27.117	-2.10876
5.19	27.0996	1.64093
5.195	27.0647	1.9574
5.2	27.0299	-0.0344849
5.205	27.0299	0.4953
5.21	27.0473	-0.0912476
5.215	27.0647	1.28937
5.22	27.0647	-0.174255
5.225	27.0473	0.403442
5.23	27.0299	-0.614624
5.235	27.0299	-1.48621
5.24	27.0124	1.76605
5.245	27.0124	-0.76355
5.25	27.0124	-0.0308228
5.255	26.995	-1.13586
5.26	26.995	1.73004
5.265	26.9775	0.909729
5.27	26.9775	-0.175476
5.275	26.995	-0.970459
5.28	26.995	0.910645
5.285	26.995	0.271606
5.29	26.995	-1.78802
5.295	26.9775	1.35925
5.3	26.9601	1.51062
5.305	26.9427	0.543518
5.31	26.9427	-0.441589
5.315	26.9427	-0.136719
5.32	26.9427	0.386963
5.325	26.9427	0.213318
5.33	26.9252	-0.942383
5.335	26.9252	-1.32019
5.34	26.9078	1.08429
5.345	26.8903	-0.389404
5.35	26.8729	-1.33942
5.355	26.8555	0.0927734
5.36	26.8555	0.572205
5.365	26.8555	-0.881042
5.37	26.8555	-1.38306
5.375	26.8555	1.78406
5.38	26.8206	-0.30426
5.385	26.8032	-0.0244141
5.39	26.7683	0.610962
5.395	26.7508	0.458374
5.4	26.7334	1.15692
5.405	26.6985	-1.02051
5.41	26.6636	1.91223
5.415	26.6113	-0.198669
5.42	26.5939	0.247192
5.425	26.5939	-1.09283
5.43	26.6113	-0.178528
5.435	26.5939	-0.681763
5.44	26.5765	1.79871
5.445	26.5416	0.148621
5.45	26.5067	-0.563049
5.455	26.4893	-0.0158691
5.46	26.4718	-1.42761
5.465	26.4369	0.463562
5.47	26.4021	0.79895
5.475	26.3672	-1.43311
5.48	26.3497	0.0900269
5.485	26.3323	0.813904
5.49	26.3149	0.997925
5.495	26.2974	-0.455627
5.5	26.2451	0.628967
5.505	26.2102	0.0723267
5.51	26.1754	-0.817566
5.515	26.1754	-0.126648
5.52	26.1579	0.847778
5.525	26.123	-0.0662231
5.53	26.0882	-0.7901
5.535	26.0359	-0.471802
5.54	25.9835	0.181274
5.545	25.9312	0.0234985
5.55	25.8615	0.454102
5.555	25.8266	-1.92474
5.56	25.8092	0.503235
5.565	25.8092	1.57318
5.57	25.8092	-0.37323
5.575	25.7917	-1.36627
5.58	25.7743	0.759277
5.585	25.7568	1.76453
5.59	25.7394	-0.154724
5.595	25.7394	-1.10596
5.6	25.7394	-0.797424
5.605	25.7394	-0.639343
5.61	25.722	-0.363159
5.615	25.7045	-0.394897
5.62	25.7045	0.244141
5.625	25.7045	0.346069
5.63	25.7045	-0.958862
5.635	25.722	-1.37543
5.64	25.722	2.30011
5.645	25.722	1.04462
5.65	25.722	0.488892
5.655	25.7394	-0.450439
5.66	25.7568	0.246582
5.665	25.7568	-0.757141
5.67	25.7568	0.505066
5.675	25.722	-1.49445
5.68	25.7045	0.739746
5.685	25.6871	-1.55365
5.69	25.6871	1.05408
5.695	25.7045	2.4765
5.7	25.722	-0.176697
5.705	25.7568	0.220642
5.71	25.8092	2.26776
5.715	25.8789	0.567627
5.72	25.9312	-0.21698
5.725	25.9661	0.00610352
5.73	26.001	-2.229
5.735	26.001	1.75476
5.74	25.9835	-0.0415039
5.745	25.9487	0.419922
5.75	25.9138	-0.0894165
5.755	25.8615	1.02081
5.76	25.8266	0.0994873
5.765	25.8266	-1.38428
5.77	25.8092	1.47919
5.775	25.8092	-1.69678
5.78	25.7917	-0.961304
5.785	25.7917	1.23047
5.79	25.7743	0.171814
5.795	25.7568	-0.536194
5.8	25.7568	1.22467
5.805	25.7743	-2.06268
5.81	25.8092	0.382996
5.815	25.8615	0.451965
5.82	25.8963	0.64209
5.825	25.9138	-1.19995
5.83	25.9312	0.159302
5.835	25.9312	1.66016
5.84	25.9487	-1.03973
5.845	25.9661	-1.1377
5.85	25.9835	0.966492
5.855	26.0359	0.41687
5.86	26.0882	0.0219727
5.865	26.123	-0.858765
5.87	26.1405	0.844421
5.875	26.1579	0.404358
5.88	26.1579	-0.475769
5.885	26.1405	-1.21338
5.89	26.123	-1.14777
5.895	26.1056	-0.0561523
5.9	26.1056	-0.170898
5.905	26.1405	0.0482178
5.91	26.1579	-0.269165
5.915	26.1754	0.192566
5.92	26.1928	0.0384521
5.925	26.1928	-0.163269
5.93	26.2102	-1.20453
5.935	26.2277	-0.144043
5.94	26.2451	-0.270081
5.945	26.2626	0.66925
5.95	26.2974	0.301208
5.955	26.3149	0.248108
5.96	26.3497	-0.411072
5.965	26.3846	-0.452271
5.97	26.4021	0.143127
5.975	26.4195	0.408325
5.98	26.4369	0.526428
5.985	26.4544	-0.3479
5.99	26.4893	0.872498
5.995	26.5241	0.3125
6	26.559	-0.0314331
6.005	26.559	-0.0515747
6.01	26.559	-0.735779
6.015	26.5416	1.42029
6.02	26.5067	0.960083
6.025	26.4718	-0.261536
6.03	26.4369	-0.635071
6.035	26.4369	0.743713
6.04	26.4195	1.36261
6.045	26.4195	-0.0811768
6.05	26.4369	0.914612
6.055	26.4544	-1.16516
6.06	26.4893	-0.657043
6.065	26.4893	-1.09467
6.07	26.4718	-0.193176
6.075	26.4369	-0.66864
6.08	26.4021	0.556641
6.085	26.4021	0.280151
6.09	26.4195	0.4776
6.095	26.4369	-0.629272
6.1	26.4718	-0.895081
6.105	26.5067	0.529175
6.11	26.5067	-0.440063
6.115	26.4893	-1.91223
6.12	26.4718	0.00915527
6.125	26.4718	1.54144
6.13	26.4718	-0.182495
6.135	26.4718	-0.829163
6.14	26.4718	0.0982666
6.145	26.4893	-0.0610352
6.15	26.4893	1.26801
6.155	26.4893	-0.588379
6.16	26.5067	-0.260315
6.165	26.5416	0.53772
6.17	26.559	-1.2207
6.175	26.559	0.588684
6.18	26.5765	0.88623
6.185	26.5765	-0.498962
6.19	26.5939	-0.93811
6.195	26.5939	1.34003
6.2	26.5939	-0.551147
6.205	26.5939	-2.36786
6.21	26.5939	1.40076
6.215	26.5939	-1.5564
6.22	26.5939	0.985413
6.225	26.6113	-0.775146
6.23	26.6288	-0.454102
6.235	26.6462	0.263977
6.24	26.6462	0.559082
6.245	26.6462	-0.626221
6.25	26.6462	-0.750427
6.255	26.6636	-0.839844
6.26	26.6811	-0.581055
6.265	26.6811	0.000305176
6.27	26.6985	-0.577393
6.275	26.716	1.81854
6.28	26.7508	-0.498962
6.285	26.7857	0.157471
6.29	26.8206	0.113831
6.295	26.838	0.644836
6.3	26.8555	-0.576782
6.305	26.838	-1.51855
6.31	26.8032	-0.885925
6.315	26.7508	0.038147
6.32	26.6985	1.32568
6.325	26.6811	-0.950623
6.33	26.6985	1.17767
6.335	26.7334	0.918884
6.34	26.8032	-0.77301
6.345	26.8555	-0.54657
6.35	26.8903	-1.55823
6.355	26.9078	1.56128
6.36	26.8903	0.124207
6.365	26.8555	-0.844116
6.37	26.8206	-0.368958
6.375	26.8206	0.722961
6.38	26.8206	-1.67542
6.385	26.8206	0.342712
6.39	26.8206	0.242615
6.395	26.8206	-0.530701
6.4	26.8032	-0.916443
6.405	26.8032	-1.91956
6.41	26.8032	2.11731
6.415	26.8032	0.810547
6.42	26.7857	1.07849
6.425	26.7857	-1.89636
6.43	26.7857	1.74042
6.435	26.8032	-1.32324
6.44	26.838	-1.03577
6.445	26.8903	0.792542
6.45	26.9252	0.829468
6.455	26.9427	1.27869
6.46	26.9601	0.969543
6.465	26.9775	-0.410461
6.47	26.995	-0.0753784
6.475	26.995	-1.01471
6.48	27.0124	1.48346
6.485	27.0124	-1.99158
6.49	27.0124	1.23047
6.495	27.0299	1.06049
6.5	27.0124	0.71106
6.505	27.0124	-0.707703
6.51	27.0124	-2.10876
6.515	27.0299	-0.0582886
6.52	27.0299	1.04095
6.525	27.0299	0.0646973
6.53	27.0124	-1.41815
6.535	27.0299	1.35193
6.54	27.0299	1.04889
6.545	27.0299	0.0759888
6.55	27.0473	-0.676575
6.555	27.0647	1.03943
6.56	27.0647	-0.532837
6.565	27.0822	-0.272522
6.57	27.0822	0.261536
6.575	27.0822	0.928345
6.58	27.0647	-0.826111
6.585	27.0647	-0.085144
6.59	27.0473	0.505676
6.595	27.0647	0.187073
6.6	27.0647	-1.68701
6.605	27.0647	0.0976563
6.61	27.0647	2.71362
6.615	27.0473	0.0897217
6.62	27.0473	-1.92322
6.625	27.0473	0.196228
6.63	27.0299	1.98029
6.635	27.0124	-0.458984
6.64	27.0124	-0.22522
6.645	27.0124	0.236511
6.65	27.0124	1.13068
6.655	27.0124	0.148926
6.66	27.0299	0.362244
6.665	27.0647	0.000915527
6.67	27.0822	0.227356
6.675	27.0996	-0.462341
6.68	27.117	0.895691
6.685	27.0996	0.615845
6.69	27.0996	-0.982666
6.695	27.0822	0.169678
6.7	27.0647	1.49384
6.705	27.0822	1.11084
6.71	27.0822	-0.380859
6.715	27.0822	-1.44531
6.72	27.0647	1.30859
6.725	27.0473	-1.71509
6.73	27.0299	-2.63916
6.735	27.0124	1.20697
6.74	26.995	0.472412
6.745	26.9775	-0.295105
6.75	26.9775	-0.747681
6.755	26.9775	0.113525
6.76	26.995	-0.152588
6.765	26.995	-0.621338
6.77	26.995	-0.731201
6.775	26.995	-2.79388
6.78	26.9775	1.37878
6.785	26.9775	1.05194
6.79	26.9601	0.199585
6.795	26.9601	0.936279
6.8	26.9775	0.534363
6.805	26.995	1.28357
6.81	27.0124	-1.05255
6.815	27.0299	-1.08124
6.82	27.0124	0.528259
6.825	26.995	-0.0820923
6.83	26.9775	-0.246887
6.835	26.9775	-0.430298
6.84	26.9601	0.570374
6.845	26.9601	1.00128
6.85	26.9601	0.945129
6.855	26.9427	1.06323
6.86	26.9427	-1.33392
6.865	26.9427	-0.652466
6.87	26.9601	-0.692749
6.875	26.9775	0.718079
6.88	26.995	1.49536
6.885	27.0299	0.480042
6.89	27.0473	0.508423
6.895	27.0473	-0.665894
6.9	27.0473	0.223999
6.905	27.0473	0.0561523
6.91	27.0647	-0.0494385
6.915	27.0647	-0.412598
6.92	27.0647	-2.32178
6.925	27.0647	0.643616
6.93	27.0473	-0.0637817
6.935	27.0473	0.317383
6.94	27.0473	-1.48529
6.945	27.0473	0.0527954
6.95	27.0299	0.00610352
6.955	27.0299	1.50085
6.96	27.0473	0.273743
6.965	27.0473	-0.719604
6.97	27.0647	0.379028
6.975	27.0647	-0.462036
6.98	27.0473	-1.38336
6.985	27.0299	0.0558472
6.99	27.0124	-1.05835
6.995	26.9775	2.37152
7	26.9427	-0.292969
7.005	26.9078	-0.428162
7.01	26.8903	0.238037
7.015	26.8903	0.120544
7.02	26.8729	0.135803
7.025	26.8729	-0.704346
7.03	26.838	1.00708
7.035	26.838	0.884094
7.04	26.838	-1.4621
7.045	26.8555	0.660095
7.05	26.8555	-0.123901
7.055	26.8555	-0.915222
7.06	26.8555	-1.56189
7.065	26.8555	1.69556
7.07	26.838	0.741882
7.075	26.8206	-1.21552
7.08	26.8206	1.08032
7.085	26.8206	-0.272522
7.09	26.8206	-0.117188
7.095	26.8032	0.299683
7.1	26.7683	0.600586
7.105	26.6985	-0.716248
7.11	26.5939	-0.206604
7.115	26.5241	0.917969
7.12	26.4893	-0.326843
7.125	26.4544	-1.04706
7.13	26.4369	-0.905457
7.135	26.4195	-0.959778
7.14	26.3672	-0.803833
7.145	26.3497	-0.25238
7.15	26.3323	-0.100403
7.155	26.3149	-1.22803
7.16	26.3149	1.08154
7.165	26.3149	0.551453
7.17	26.2974	-1.06232
7.175	26.2626	0.874023
7.18	26.2277	-0.656738
7.185	26.2102	-0.153198
7.19	26.1754	0.093689
7.195	26.1405	-0.721741
7.2	26.1056	0.157776
7.205	26.0882	-0.362854
7.21	26.0533	0.297546
7.215	25.9835	1.20758
7.22	25.9138	-0.499878
7.225	25.8266	-2.25067
7.23	25.7743	-0.609131
7.235	25.7568	1.55151
7.24	25.7568	-0.269165
7.245	25.7568	-1.97906
7.25	25.7394	-0.431213
7.255	25.7394	0.267334
7.26	25.722	-0.744934
7.265	25.722	-0.463867
7.27	25.722	0.38208
7.275	25.7394	-0.319214
7.28	25.7568	-1.65955
7.285	25.7568	0.0436401
7.29	25.7394	-0.811462
7.295	25.7394	0.872803
7.3	25.7568	0.523987
7.305	25.7568	0.12207
7.31	25.7568	-0.231628
7.315	25.7568	-0.871277
7.32	25.7568	-0.738831
7.325	25.7568	-2.49298
7.33	25.7568	0.215149
7.335	25.7394	1.75018
7.34	25.7394	0.953674
7.345	25.722	-0.395203
7.35	25.722	-0.254517
7.355	25.7394	-0.308838
7.36	25.7743	-0.413513
7.365	25.7917	0.129395
7.37	25.7917	-1.29517
7.375	25.8092	-0.781555
7.38	25.8266	1.65527
7.385	25.844	1.27747
7.39	25.8615	-0.817871
7.395	25.8963	-0.698853
7.4	25.9312	0.341797
7.405	25.9661	-1.5274
7.41	26.001	0.711975
7.415	26.001	0.201416
7.42	26.001	-0.98877
7.425	25.9835	-1.31592
7.43	25.9661	1.07941
7.435	25.9138	-0.255432
7.44	25.8615	-2.54639
7.445	25.8266	2.55249
7.45	25.7917	1.67847
7.455	25.8092	-0.572815
7.46	25.8266	-0.322266
7.465	25.844	0.0299072
7.47	25.8615	0.501709
7.475	25.844	0.230103
7.48	25.8266	-0.0869751
7.485	25.8266	0.588989
7.49	25.8266	-0.861511
7.495	25.8092	-0.757751
7.5	25.8092	-0.328674
7.505	25.8092	2.49878
7.51	25.8092	-0.785828
7.515	25.8092	1.43188
7.52	25.8266	0.223389
7.525	25.844	0.0372314
7.53	25.8615	-0.362549
7.535	25.8615	-0.49408
7.54	25.844	0.275879
7.545	25.7917	0.835876
7.55	25.7568	-2.19025
7.555	25.722	-0.0582886
7.56	25.7045	1.63757
7.565	25.7045	0.415649
7.57	25.7045	0.181885
7.575	25.722	0.0875854
7.58	25.722	0.891418
7.585	25.722	-0.0668335
7.59	25.722	-0.552063
7.595	25.722	-1.32019
7.6	25.6871	0.181274
7.605	25.6522	-1.58936
7.61	25.5824	-0.255432
7.615	25.5127	0.677795
7.62	25.4429	-1.92627
7.625	25.4081	1.52283
7.63	25.4081	1.45844
7.635	25.4081	-2.02545
7.64	25.4255	-0.303345
7.645	25.4429	1.33423
7.65	25.4604	-1.22986
7.655	25.4604	0.102234
7.66	25.4429	1.81122
7.665	25.4255	-0.509033
7.67	25.4081	-0.0720215
7.675	25.4081	0.770569
7.68	25.4081	-0.0335693
7.685	25.4255	-1.00952
7.69	25.4429	0.371094
7.695	25.4429	0.924683
7.7	25.4429	-0.0326538
7.705	25.4429	-1.30341
7.71	25.4429	-0.325012
7.715	25.4429	-0.282593
7.72	25.4429	0.668945
7.725	25.4429	1.59119
7.73	25.4255	-0.57373
7.735	25.4081	-0.409546
7.74	25.3906	0.404053
7.745	25.3557	0.387878
7.75	25.3383	-1.21735
7.755	25.3383	0.606384
7.76	25.3383	-1.00708
7.765	25.3383	-0.240479
7.77	25.3557	1.46179
7.775	25.3732	0.334167
7.78	25.3732	-0.739136
7.785	25.3732	-0.0143433
7.79	25.3732	-0.509949
7.795	25.3732	-1.06323
7.8	25.3557	-1.94641
7.805	25.3034	2.15912
7.81	25.2337	0.69397
7.815	25.1814	0.565491
7.82	25.1814	-1.45569
7.825	25.2162	-0.0531006
7.83	25.2511	1.34613
7.835	25.2686	0.141907
7.84	25.3034	0.294189
7.845	25.3209	-2.29004
7.85	25.3209	1.47156
7.855	25.3034	0.664368
7.86	25.2686	0.0128174
7.865	25.2511	0.63446
7.87	25.2511	0.961914
7.875	25.286	-2.0694
7.88	25.3383	1.3681
7.885	25.3732	-0.643005
7.89	25.4081	0.11322
7.895	25.4255	0.439453
7.9	25.4255	0.219116
7.905	25.4255	-1.12488
7.91	25.4081	2.77557
7.915	25.4081	0.0161743
7.92	25.4081	0.458679
7.925	25.4081	0.654602
7.93	25.4081	0.75531
7.935	25.4081	-0.908813
7.94	25.4255	0.415649
7.945	25.4429	1.49994
7.95	25.4778	-1.77368
7.955	25.4953	-0.220642
7.96	25.5127	2.52319
7.965	25.5301	0.480042
7.97	25.5301	-1.50879
7.975	25.5301	-1.0849
7.98	25.5301	0.4245
7.985	25.5301	1.60004
7.99	25.5127	-0.60791
7.995	25.5127	-1.09833
8	25.5301	-0.147705
8.005	25.5301	1.07239
8.01	25.5476	0.334473
8.015	25.5476	-0.510864
8.02	25.5301	0.470581
8.025	25.4953	-1.27991
8.03	25.4429	0.937195
8.035	25.3906	0.673828
8.04	25.3383	0.523376
8.045	25.3034	-1.85822
8.05	25.286	0.91095
8.055	25.2686	1.30676
8.06	25.2686	0.870056
8.065	25.286	-1.91223
8.07	25.3209	-0.172424
8.075	25.3732	1.85211
8.08	25.4255	0.383301
8.085	25.4604	-0.926514
8.09	25.4604	0.266113
8.095	25.4604	-0.763855
8.1	25.4778	-1.30524
8.105	25.4778	-0.340576
8.11	25.4778	0.501709
8.115	25.4778	0.593872
8.12	25.4604	0.951843
8.125	25.4604	0.578613
8.13	25.4778	0.327454
8.135	25.5301	-0.296936
8.14	25.565	-0.290833
8.145	25.5999	-0.743408
8.15	25.6348	1.01898
8.155	25.6348	-0.981445
8.16	25.6522	-0.470581
8.165	25.6522	1.51703
8.17	25.6522	1.20392
8.175	25.6696	0.535889
8.18	25.7045	-0.461121
8.185	25.7394	-0.978699
8.19	25.7917	-0.0680542
8.195	25.8092	-0.328369
8.2	25.8092	-0.0531006
8.205	25.7743	1.44287
8.21	25.7568	-3.237
8.215	25.7394	3.3432
8.22	25.7394	1.46271
8.225	25.7394	-0.586548
8.23	25.7394	0.0637817
8.235	25.7394	1.2207
8.24	25.7394	1.20331
8.245	25.7568	-0.58136
8.25	25.7743	-0.959167
8.255	25.7568	1.11298
8.26	25.7394	0.00579834
8.265	25.722	-2.14722
8.27	25.6871	0.424805
8.275	25.6696	1.53534
8.28	25.6173	0.00183105
8.285	25.5824	-1.98883
8.29	25.565	0.542908
8.295	25.5824	-0.159302
8.3	25.5999	-0.326233
8.305	25.5999	0.236206
8.31	25.6348	0.910034
8.315	25.6696	0.639343
8.32	25.7045	-0.275269
8.325	25.7568	-0.46936
8.33	25.7743	0.16571
8.335	25.7743	-1.40137
8.34	25.7394	-1.62445
8.345	25.7045	-0.0527954
8.35	25.6696	0.708008
8.355	25.6348	-0.256348
8.36	25.5824	-2.92755
8.365	25.565	1.90491
8.37	25.565	-0.387878
8.375	25.565	-2.86285
8.38	25.5824	0.592651
8.385	25.5999	2.47101
8.39	25.6522	-0.925903
8.395	25.7045	1.57654
8.4	25.7568	0.97229
8.405	25.7917	0.0454712
8.41	25.8266	0.550537
8.415	25.844	1.95496
8.42	25.844	0.984802
8.425	25.844	0.354919
8.43	25.8615	-1.22009
8.435	25.8963	-0.0817871
8.44	25.9312	0.785828
8.445	25.9661	-0.233154
8.45	25.9835	-0.227356
8.455	25.9835	-1.76758
8.46	25.9835	4.01672
8.465	25.9835	1.41724
8.47	25.9835	-1.28906
8.475	26.001	0.340881
8.48	26.0359	-1.03546
8.485	26.0533	0.855408
8.49	26.0707	-0.203552
8.495	26.0707	-0.581665
8.5	26.0882	0.00549316
8.505	26.0882	-0.46875
8.51	26.0882	0.101013
8.515	26.0707	0.541382
8.52	26.0533	-0.710449
8.525	26.0533	2.00806
8.53	26.0707	0.0753784
8.535	26.1056	-1.92993
8.54	26.1056	3.11005
8.545	26.123	0.205078
8.55	26.1056	-0.072937
8.555	26.0882	-2.42554
8.56	26.0359	0.917969
8.565	25.9661	1.23871
8.57	25.9138	-0.879211
8.575	25.8789	0.530701
8.58	25.8789	1.13647
8.585	25.9138	0.360718
8.59	25.9487	-0.99762
8.595	25.9835	0.652466
8.6	26.0184	-0.0735474
8.605	26.0359	-1.19537
8.61	26.0533	0.36377
8.615	26.0882	-0.968018
8.62	26.1056	0.0985718
8.625	26.1405	1.64398
8.63	26.1754	0.128174
8.635	26.2102	0.697937
8.64	26.2451	0.804749
8.645	26.28	-0.377502
8.65	26.2974	-2.27264
8.655	26.3149	-0.210571
8.66	26.2974	-0.522766
8.665	26.28	1.94336
8.67	26.2626	-0.332031
8.675	26.2451	-0.892029
8.68	26.2451	1.19324
8.685	26.2626	-0.346375
8.69	26.28	-0.423584
8.695	26.2974	0.117798
8.7	26.2974	-0.30304
8.705	26.2974	-1.56616
8.71	26.2974	-0.383301
8.715	26.2974	0.834961
8.72	26.3497	0.187073
8.725	26.4021	-1.46545
8.73	26.4544	0.524292
8.735	26.4893	2.33795
8.74	26.5067	0.544434
8.745	26.559	0.0830078
8.75	26.5765	-0.701294
8.755	26.6113	0.705872
8.76	26.6113	-2.06055
8.765	26.5939	-0.567627
8.77	26.5765	1.35406
8.775	26.559	-0.855408
8.78	26.559	-1.32507
8.785	26.559	-0.706177
8.79	26.559	-0.332031
8.795	26.5416	0.671387
8.8	26.5416	-0.166931
8.805	26.5416	-0.0360107
8.81	26.5416	1.22589
8.815	26.5241	0.563354
8.82	26.5241	-1.31836
8.825	26.5241	-0.558472
8.83	26.5241	0.294189
8.835	26.5067	0.636902
8.84	26.5067	0.205383
8.845	26.4893	-0.539246
8.85	26.5067	-0.72052
8.855	26.5067	0.0485229
8.86	26.5067	-0.606384
8.865	26.5067	1.51794
8.87	26.5067	0.686951
8.875	26.5067	-0.777283
8.88	26.5067	-0.206604
8.885	26.5067	-0.13916
8.89	26.5067	0.920715
8.895	26.5067	0.527039
8.9	26.5067	1.12335
8.905	26.5241	0.470276
8.91	26.559	-0.870361
8.915	26.559	-0.987854
8.92	26.559	-0.422668
8.925	26.5416	1.30707
8.93	26.5416	-1.25092
8.935	26.5241	-0.445251
8.94	26.4893	2.64313
8.945	26.4718	0.717773
8.95	26.4369	-1.03058
8.955	26.4195	0.230103
8.96	26.4021	0.558472
8.965	26.3846	-0.796509
8.97	26.3497	-1.87378
8.975	26.3149	-0.217285
8.98	26.2974	1.87897
8.985	26.28	-0.186768
8.99	26.28	-1.23688
8.995	26.2974	0.717468
9	26.3149	1.29944
9.005	26.3497	-1.39679
9.01	26.4021	-0.574341
9.015	26.4369	1.27594
9.02	26.4893	0.891113
9.025	26.5067	-1.44562
9.03	26.5241	-0.803528
9.035	26.5416	1.29883
9.04	26.5416	-0.709229
9.045	26.5241	0.559692
9.05	26.5067	-0.873718
9.055	26.4893	0.302734
9.06	26.4718	1.69739
9.065	26.4893	1.15967
9.07	26.5067	-2.96417
9.075	26.5241	2.97577
9.08	26.5416	0.719299
9.085	26.5416	-0.206299
9.09	26.5765	-0.591431
9.095	26.6113	0.0708008
9.1	26.6288	0.545044
9.105	26.6288	0.631409
9.11	26.6288	-0.643311
9.115	26.5939	0.394592
9.12	26.559	0.236511
9.125	26.5241	-1.24969
9.13	26.4893	-1.62079
9.135	26.4369	-1.01685
9.14	26.3846	2.03186
9.145	26.3323	-0.466919
9.15	26.2974	-0.553589
9.155	26.28	1.06018
9.16	26.2974	-0.975952
9.165	26.3149	-2.27661
9.17	26.3149	1.19446
9.175	26.3149	0.299377
9.18	26.3149	-1.07727
9.185	26.3149	2.2229
9.19	26.3149	0.297241
9.195	26.3323	-0.121155
9.2	26.3497	-0.588074
9.205	26.3497	-0.793457
9.21	26.3497	0.359192
9.215	26.3323	1.51459
9.22	26.3149	0.151062
9.225	26.28	-1.65344
9.23	26.2626	1.01501
9.235	26.2626	0.495911
9.24	26.2626	-0.0927734
9.245	26.2626	-0.374146
9.25	26.2451	-0.797119
9.255	26.2277	-0.466919
9.26	26.2102	1.40625
9.265	26.1928	-0.226746
9.27	26.1754	-0.020752
9.275	26.1405	0.0338745
9.28	26.1056	-0.0726318
9.285	26.0533	-0.879517
9.29	26.001	0.675354
9.295	25.9312	0.00640869
9.3	25.8615	-0.836182
9.305	25.7917	-2.77222
9.31	25.7394	0.557251
9.315	25.722	0.7901
9.32	25.722	-2.59277
9.325	25.722	1.4389
9.33	25.722	0.927429
9.335	25.7394	-1.34918
9.34	25.7568	0.0817871
9.345	25.7743	1.26526
9.35	25.7917	0.0656128
9.355	25.8092	0.0714111
9.36	25.8092	0.432129
9.365	25.7917	-0.299683
9.37	25.7743	0.537109
9.375	25.7568	0.0177002
9.38	25.7394	-1.70776
9.385	25.722	-0.653687
9.39	25.7045	0.557556
9.395	25.7045	0.0683594
9.4	25.6871	-0.00183105
9.405	25.6871	0.0744629
9.41	25.6871	-1.87622
9.415	25.6871	1.64978
9.42	25.7045	0.427856
9.425	25.722	0.43457
9.43	25.7568	-0.0216675
9.435	25.7917	0.862732
9.44	25.844	0.0134277
9.445	25.8789	-1.53046
9.45	25.8963	1.89819
9.455	25.8615	0.702209
9.46	25.8266	0.439453
9.465	25.8092	-0.749207
9.47	25.8092	1.04614
9.475	25.7917	-0.507813
9.48	25.7917	-0.697632
9.485	25.7743	-1.46332
9.49	25.7568	0.756836
9.495	25.7394	1.11908
9.5	25.722	-0.611267
